Order ID,Date,Customer Segment,Region,City,Category,Sub-Category,Product Name,Units Sold,Unit Price,Revenue,Cost,Profit,Shipping Cost,Discount,Delivery Status
ORD-1900,08-05-2023,Small Business,South,City_13,Technology,Copiers,Copiers - 379,13,50.54,657.02,518.05,138.97,9.97,0.1,On Time
ORD-1120,07-05-2023,Corporate,Central,City_46,Office Supplies,Storage,Storage - 666,18,39.57,712.26,417.78,294.48,26.79,0,On Time
ORD-1219,06-05-2023,Consumer,Central,City_5,Office Supplies,Binders,Binders - 976,8,188.65,1509.2,869.68,639.52,16.35,0.3,On Time
ORD-1442,06-05-2023,Consumer,East,City_28,Office Supplies,Storage,Storage - 766,15,156.95,2354.25,1706.85,647.4,22.4,0.1,On Time
ORD-2273,06-05-2023,Corporate,Central,City_41,Technology,Accessories,Accessories - 814,18,446.76,8041.68,5286.06,2755.62,27.41,0,On Time
ORD-2194,05-05-2023,Consumer,Central,City_7,Technology,Accessories,Accessories - 868,17,179.15,3045.55,1720.91,1324.64,17.73,0,On Time
ORD-1824,04-05-2023,Corporate,East,City_24,Office Supplies,Storage,Storage - 613,4,388.07,1552.28,1060.12,492.16,8.12,0,On Time
ORD-1286,03-05-2023,Corporate,Central,City_4,Office Supplies,Storage,Storage - 304,5,394.15,1970.75,1274.65,696.1,24.63,0,On Time
ORD-1423,03-05-2023,Consumer,South,City_47,Furniture,Tables,Tables - 102,4,293.14,1172.56,712.64,459.92,24.83,0,Late
ORD-1557,03-05-2023,Small Business,Central,City_39,Furniture,Tables,Tables - 934,18,23.46,422.28,270.72,151.56,9.37,0.3,On Time
ORD-1118,02-05-2023,Corporate,South,City_31,Office Supplies,Storage,Storage - 458,12,61.24,734.88,531.12,203.76,5.79,0.1,Late
ORD-1350,02-05-2023,Consumer,South,City_37,Furniture,Chairs,Chairs - 497,7,135.11,945.77,507.92,437.85,15.33,0,On Time
ORD-1991,02-05-2023,Small Business,East,City_18,Technology,Accessories,Accessories - 293,11,473.46,5208.06,4291.54,916.52,15.19,0,On Time
ORD-1451,01-05-2023,Small Business,West,City_24,Technology,Phones,Phones - 689,11,310.44,3414.84,2670.25,744.59,29.05,0,On Time
ORD-1538,01-05-2023,Consumer,Central,City_36,Furniture,Bookcases,Bookcases - 505,18,59.22,1065.96,722.88,343.08,15.17,0,On Time
ORD-1816,01-05-2023,Corporate,South,City_13,Furniture,Chairs,Chairs - 484,9,254.08,2286.72,1607.22,679.5,14.17,0,On Time
ORD-1905,01-05-2023,Consumer,Central,City_39,Office Supplies,Storage,Storage - 971,6,71.06,426.36,341.16,85.2,28.67,0.2,On Time
ORD-2032,01-05-2023,Corporate,South,City_26,Furniture,Tables,Tables - 109,4,425.31,1701.24,1225.44,475.8,27.25,0,On Time
ORD-2447,01-05-2023,Corporate,South,City_21,Office Supplies,Paper,Paper - 705,4,273.51,1094.04,569.84,524.2,24.78,0,On Time
ORD-1027,30-04-2023,Corporate,West,City_1,Technology,Accessories,Accessories - 733,5,100.32,501.6,265,236.6,22.21,0,On Time
ORD-1327,30-04-2023,Corporate,East,City_6,Technology,Copiers,Copiers - 929,13,209.21,2719.73,2219.62,500.11,19.42,0.1,On Time
ORD-1493,29-04-2023,Corporate,East,City_22,Office Supplies,Binders,Binders - 614,19,113.38,2154.22,1711.71,442.51,26.1,0,On Time
ORD-1803,29-04-2023,Small Business,West,City_8,Office Supplies,Binders,Binders - 696,7,127,889,704.48,184.52,25.6,0.1,On Time
ORD-2005,29-04-2023,Corporate,West,City_36,Technology,Copiers,Copiers - 388,3,320.7,962.1,489.18,283.752,17.99,0.2,On Time
ORD-2335,29-04-2023,Corporate,East,City_19,Office Supplies,Paper,Paper - 466,17,175.33,2980.61,2174.64,805.97,11.19,0.2,On Time
ORD-2377,29-04-2023,Small Business,South,City_16,Furniture,Chairs,Chairs - 931,12,455,5460,3753.36,1706.64,6.45,0.2,On Time
ORD-2498,28-04-2023,Corporate,West,City_24,Technology,Copiers,Copiers - 112,3,315.21,945.63,558.75,386.88,11.02,0,On Time
ORD-1042,27-04-2023,Consumer,South,City_18,Furniture,Chairs,Chairs - 631,15,446.66,6699.9,4587.45,2112.45,6.84,0.3,On Time
ORD-1415,27-04-2023,Consumer,East,City_2,Furniture,Tables,Tables - 298,13,112.63,1464.19,945.36,518.83,27.79,0,On Time
ORD-1499,27-04-2023,Corporate,Central,City_34,Office Supplies,Storage,Storage - 631,8,23.27,186.16,122.32,63.84,28.24,0,On Time
ORD-1534,27-04-2023,Consumer,Central,City_18,Technology,Phones,Phones - 315,16,248.08,3969.28,2770.72,719.136,25.02,0.2,On Time
ORD-2393,27-04-2023,Consumer,East,City_16,Furniture,Tables,Tables - 988,19,362.96,6896.24,5451.29,1444.95,27.22,0,On Time
ORD-1022,26-04-2023,Consumer,West,City_32,Technology,Phones,Phones - 891,3,93.05,279.15,193.98,51.102,22.4,0.2,On Time
ORD-1891,26-04-2023,Corporate,South,City_46,Furniture,Chairs,Chairs - 711,16,15.94,255.04,149.76,105.28,20.09,0.1,Late
ORD-2062,26-04-2023,Consumer,Central,City_39,Office Supplies,Storage,Storage - 114,19,299.91,5698.29,3468.45,2229.84,5.96,0.3,On Time
ORD-1104,25-04-2023,Corporate,South,City_41,Technology,Phones,Phones - 915,13,369.62,4805.06,3279.12,915.564,11.13,0.2,On Time
ORD-2092,25-04-2023,Corporate,South,City_9,Technology,Copiers,Copiers - 778,18,285.15,5132.7,3710.52,853.308,6.71,0.3,On Time
ORD-2192,25-04-2023,Consumer,Central,City_49,Office Supplies,Binders,Binders - 684,5,317.12,1585.6,1099.95,485.65,9.67,0.3,On Time
ORD-2407,24-04-2023,Small Business,Central,City_5,Office Supplies,Paper,Paper - 903,15,465.81,6987.15,5422.5,1564.65,10.14,0,On Time
ORD-1586,23-04-2023,Corporate,West,City_36,Furniture,Bookcases,Bookcases - 276,10,248.51,2485.1,1853.4,631.7,13.92,0.2,On Time
ORD-1899,23-04-2023,Consumer,Central,City_33,Furniture,Tables,Tables - 260,3,293.68,881.04,640.08,240.96,24.41,0.1,On Time
ORD-2026,22-04-2023,Consumer,South,City_40,Furniture,Chairs,Chairs - 877,18,236.93,4264.74,2367.54,1897.2,23.58,0,Late
ORD-2353,22-04-2023,Corporate,West,City_21,Furniture,Chairs,Chairs - 954,5,226.16,1130.8,744.35,386.45,19.28,0,On Time
ORD-1224,21-04-2023,Small Business,South,City_8,Furniture,Chairs,Chairs - 952,3,441.35,1324.05,950.91,373.14,20.52,0,On Time
ORD-2287,21-04-2023,Corporate,East,City_39,Technology,Copiers,Copiers - 798,11,249.37,2743.07,2045.01,418.836,16.04,0.3,On Time
ORD-2042,20-04-2023,Small Business,Central,City_18,Technology,Phones,Phones - 804,5,428.74,2143.7,1586.45,557.25,10.41,0,On Time
ORD-2082,20-04-2023,Corporate,Central,City_23,Technology,Accessories,Accessories - 766,5,53.1,265.5,198.25,67.25,6.14,0,On Time
ORD-2148,20-04-2023,Small Business,East,City_28,Office Supplies,Paper,Paper - 683,6,284.34,1706.04,1268.4,437.64,11.27,0,On Time
ORD-1785,19-04-2023,Small Business,West,City_19,Office Supplies,Storage,Storage - 145,19,281.54,5349.26,3720.96,1628.3,9.44,0.1,On Time
ORD-1095,18-04-2023,Small Business,East,City_46,Technology,Accessories,Accessories - 138,2,20.42,40.84,32.92,7.92,28.48,0,On Time
ORD-1926,18-04-2023,Consumer,West,City_25,Furniture,Bookcases,Bookcases - 164,15,242.14,3632.1,2832.45,799.65,24.33,0,On Time
ORD-1934,18-04-2023,Consumer,East,City_32,Technology,Phones,Phones - 292,17,134.36,2284.12,1479.85,804.27,29.35,0.1,On Time
ORD-1447,17-04-2023,Consumer,East,City_28,Technology,Copiers,Copiers - 785,15,116.12,1741.8,1402.95,338.85,17.18,0,On Time
ORD-2050,17-04-2023,Small Business,East,City_42,Furniture,Bookcases,Bookcases - 515,9,182.21,1639.89,915.84,724.05,14.64,0,Late
ORD-2479,17-04-2023,Small Business,Central,City_48,Technology,Accessories,Accessories - 413,18,200.09,3601.62,1801.08,1800.54,27.07,0,On Time
ORD-1890,16-04-2023,Small Business,South,City_29,Furniture,Bookcases,Bookcases - 502,4,144.6,578.4,420.52,157.88,26.57,0.1,On Time
ORD-1515,15-04-2023,Corporate,East,City_16,Technology,Copiers,Copiers - 583,12,33.56,402.72,269.52,133.2,28.03,0,Late
ORD-1625,15-04-2023,Corporate,East,City_41,Technology,Copiers,Copiers - 430,10,12.39,123.9,102.6,21.3,26.05,0,On Time
ORD-1737,15-04-2023,Small Business,East,City_5,Office Supplies,Binders,Binders - 441,4,124.47,497.88,384.56,113.32,29.27,0.1,On Time
ORD-1623,14-04-2023,Small Business,Central,City_16,Office Supplies,Paper,Paper - 805,19,409.14,7773.66,4523.33,3250.33,22.88,0,On Time
ORD-1808,14-04-2023,Consumer,South,City_38,Furniture,Chairs,Chairs - 371,12,227.45,2729.4,1910.04,819.36,5.96,0,On Time
ORD-1972,14-04-2023,Small Business,Central,City_46,Furniture,Chairs,Chairs - 536,10,307.03,3070.3,2134.5,935.8,8.85,0.1,On Time
ORD-2342,14-04-2023,Corporate,West,City_22,Technology,Phones,Phones - 445,12,160.89,1930.68,1153.56,777.12,8.3,0,On Time
ORD-2401,14-04-2023,Small Business,West,City_10,Furniture,Bookcases,Bookcases - 791,13,322.88,4197.44,3418.35,779.09,23.52,0.1,On Time
ORD-1000,13-04-2023,Small Business,South,City_22,Technology,Phones,Phones - 230,7,228.46,1599.22,855.54,743.68,13.34,0,On Time
ORD-1296,13-04-2023,Consumer,West,City_16,Office Supplies,Binders,Binders - 479,11,43.83,482.13,321.09,161.04,20.71,0,On Time
ORD-2189,13-04-2023,Corporate,West,City_15,Technology,Accessories,Accessories - 699,15,274.21,4113.15,2791.5,1321.65,14.3,0,On Time
ORD-2370,13-04-2023,Small Business,Central,City_14,Furniture,Tables,Tables - 174,14,483.53,6769.42,4242.98,2526.44,21.56,0.1,On Time
ORD-1090,12-04-2023,Small Business,Central,City_19,Furniture,Bookcases,Bookcases - 315,17,77.04,1309.68,1090.38,219.3,9.63,0,On Time
ORD-1116,12-04-2023,Small Business,South,City_33,Office Supplies,Storage,Storage - 759,9,128.6,1157.4,978.39,179.01,17.47,0,On Time
ORD-1227,12-04-2023,Corporate,Central,City_47,Technology,Copiers,Copiers - 703,11,460.18,5061.98,3172.84,1889.14,27.36,0.1,On Time
ORD-1789,12-04-2023,Corporate,East,City_35,Furniture,Chairs,Chairs - 659,15,340.29,5104.35,2935.65,2168.7,17.65,0.1,On Time
ORD-2171,12-04-2023,Consumer,East,City_44,Technology,Phones,Phones - 632,2,115.8,231.6,187.5,44.1,16.11,0,On Time
ORD-1158,11-04-2023,Consumer,Central,City_22,Office Supplies,Storage,Storage - 191,18,74.05,1332.9,1080,252.9,9.87,0,On Time
ORD-1553,11-04-2023,Corporate,East,City_31,Technology,Copiers,Copiers - 414,13,427.75,5560.75,3166.15,1436.76,13.81,0.2,On Time
ORD-2480,11-04-2023,Small Business,South,City_36,Office Supplies,Storage,Storage - 982,17,257.72,4381.24,3187.5,1193.74,6.03,0,On Time
ORD-1037,09-04-2023,Small Business,Central,City_35,Furniture,Chairs,Chairs - 232,16,396.91,6350.56,3378.08,2972.48,6.44,0,On Time
ORD-1358,09-04-2023,Consumer,East,City_11,Furniture,Tables,Tables - 153,13,159.26,2070.38,1226.81,843.57,11.94,0,On Time
ORD-1772,09-04-2023,Consumer,West,City_21,Furniture,Bookcases,Bookcases - 615,12,217.95,2615.4,1451.16,1164.24,18.44,0,On Time
ORD-2206,09-04-2023,Corporate,West,City_29,Technology,Phones,Phones - 211,7,329.42,2305.94,1184.19,1121.75,27.34,0,Late
ORD-1526,08-04-2023,Corporate,South,City_26,Furniture,Bookcases,Bookcases - 742,13,482.53,6272.89,3495.96,2776.93,7.5,0,On Time
ORD-1915,08-04-2023,Small Business,West,City_30,Furniture,Tables,Tables - 758,15,137.99,2069.85,1405.8,664.05,9.19,0,On Time
ORD-1290,07-04-2023,Consumer,West,City_23,Furniture,Tables,Tables - 175,19,416.15,7906.85,4918.91,2987.94,24.86,0,On Time
ORD-2060,07-04-2023,Corporate,Central,City_27,Office Supplies,Binders,Binders - 885,5,162.59,812.95,440.95,372,17.34,0.2,On Time
ORD-2118,07-04-2023,Consumer,East,City_30,Office Supplies,Paper,Paper - 829,7,253.39,1773.73,1131.2,642.53,24.76,0,On Time
ORD-2158,07-04-2023,Consumer,East,City_17,Office Supplies,Binders,Binders - 775,6,63.31,379.86,252.78,127.08,20.29,0.1,On Time
ORD-1028,06-04-2023,Consumer,Central,City_26,Furniture,Chairs,Chairs - 175,1,477.88,477.88,362.36,115.52,20.29,0,On Time
ORD-1268,06-04-2023,Corporate,East,City_6,Furniture,Bookcases,Bookcases - 681,7,426.73,2987.11,1853.81,1133.3,6.3,0,On Time
ORD-1370,06-04-2023,Corporate,East,City_43,Furniture,Chairs,Chairs - 853,9,329.6,2966.4,1743.84,1222.56,10.31,0.1,On Time
ORD-1782,06-04-2023,Corporate,West,City_3,Technology,Copiers,Copiers - 227,15,127.64,1914.6,1556.85,357.75,29.46,0,On Time
ORD-2209,06-04-2023,Corporate,East,City_45,Furniture,Chairs,Chairs - 275,18,192.45,3464.1,2117.88,1346.22,9.11,0.1,On Time
ORD-1049,05-04-2023,Corporate,East,City_17,Office Supplies,Paper,Paper - 924,3,264.88,794.64,634.32,160.32,19.02,0,On Time
ORD-1560,05-04-2023,Corporate,Central,City_30,Office Supplies,Storage,Storage - 746,12,93.7,1124.4,639.96,484.44,19.84,0,On Time
ORD-1994,05-04-2023,Small Business,East,City_32,Technology,Accessories,Accessories - 874,5,402.67,2013.35,1056.15,957.2,9.37,0.1,On Time
ORD-1866,04-04-2023,Corporate,Central,City_33,Furniture,Tables,Tables - 573,15,420.96,6314.4,4443.9,1870.5,21.53,0,On Time
ORD-1295,03-04-2023,Consumer,Central,City_49,Furniture,Chairs,Chairs - 106,7,79.99,559.93,415.59,144.34,14.8,0,On Time
ORD-1315,03-04-2023,Corporate,South,City_30,Office Supplies,Binders,Binders - 189,11,232.25,2554.75,1684.1,870.65,27.76,0.1,On Time
ORD-1482,02-04-2023,Corporate,South,City_45,Technology,Accessories,Accessories - 292,5,79.98,399.9,281.1,118.8,11.98,0,On Time
ORD-1939,02-04-2023,Corporate,South,City_12,Furniture,Bookcases,Bookcases - 214,15,74.3,1114.5,787.95,326.55,6.33,0.1,On Time
ORD-2316,02-04-2023,Small Business,South,City_13,Furniture,Chairs,Chairs - 748,7,79.81,558.67,404.6,154.07,20.95,0.1,On Time
ORD-2028,01-04-2023,Small Business,South,City_3,Technology,Copiers,Copiers - 889,7,378.06,2646.42,1869.49,776.93,15.72,0.1,On Time
ORD-1033,31-03-2023,Corporate,West,City_36,Office Supplies,Paper,Paper - 475,2,137.74,275.48,185.56,89.92,13.71,0.1,Late
ORD-2285,31-03-2023,Small Business,West,City_17,Office Supplies,Storage,Storage - 962,11,44.1,485.1,268.62,216.48,23.1,0.1,On Time
ORD-2463,31-03-2023,Corporate,West,City_10,Technology,Copiers,Copiers - 586,17,454.71,7730.07,4019.14,3710.93,16.92,0,On Time
ORD-1652,30-03-2023,Corporate,Central,City_15,Technology,Copiers,Copiers - 918,18,257.42,4633.56,2602.8,1218.456,18.54,0.2,On Time
ORD-1695,30-03-2023,Consumer,East,City_36,Office Supplies,Paper,Paper - 309,16,213.43,3414.88,2621.6,793.28,13.06,0,Late
ORD-2170,30-03-2023,Small Business,South,City_25,Technology,Accessories,Accessories - 988,5,37.74,188.7,105.55,83.15,12.07,0,On Time
ORD-1463,29-03-2023,Corporate,Central,City_42,Furniture,Tables,Tables - 935,17,483.47,8218.99,6900.13,1318.86,20.02,0.2,On Time
ORD-2299,29-03-2023,Corporate,Central,City_1,Office Supplies,Storage,Storage - 347,4,351.21,1404.84,1081.64,323.2,7.3,0.1,On Time
ORD-1809,28-03-2023,Consumer,Central,City_40,Technology,Accessories,Accessories - 353,11,202.92,2232.12,1293.71,938.41,21.69,0,On Time
ORD-1996,28-03-2023,Small Business,South,City_29,Office Supplies,Binders,Binders - 346,11,261.22,2873.42,2116.29,757.13,11.34,0.3,On Time
ORD-1188,27-03-2023,Small Business,West,City_4,Office Supplies,Storage,Storage - 253,10,489.25,4892.5,3805.9,1086.6,13.49,0,On Time
ORD-1555,27-03-2023,Consumer,East,City_43,Technology,Copiers,Copiers - 514,11,403.11,4434.21,3438.05,996.16,12.5,0,On Time
ORD-1711,27-03-2023,Consumer,Central,City_16,Office Supplies,Paper,Paper - 995,9,288.48,2596.32,1697.58,898.74,16.62,0,On Time
ORD-1264,26-03-2023,Small Business,West,City_30,Technology,Accessories,Accessories - 442,15,103.65,1554.75,946.05,608.7,21.02,0.1,On Time
ORD-1406,26-03-2023,Consumer,South,City_15,Office Supplies,Storage,Storage - 954,19,337.92,6420.48,4297.42,2123.06,13.95,0,On Time
ORD-1111,25-03-2023,Small Business,Central,City_5,Technology,Phones,Phones - 758,12,25.34,304.08,229.92,44.496,26.43,0.2,Late
ORD-1966,25-03-2023,Small Business,Central,City_8,Office Supplies,Binders,Binders - 161,9,477.63,4298.67,2521.44,1777.23,15.99,0.1,On Time
ORD-2143,25-03-2023,Consumer,Central,City_49,Office Supplies,Paper,Paper - 625,7,360.2,2521.4,1761.83,759.57,11.82,0.3,On Time
ORD-1201,24-03-2023,Small Business,South,City_19,Office Supplies,Storage,Storage - 732,9,421.34,3792.06,3199.05,593.01,18.98,0.1,On Time
ORD-2288,24-03-2023,Corporate,Central,City_19,Furniture,Chairs,Chairs - 748,6,167.3,1003.8,704.16,299.64,12.88,0,On Time
ORD-1185,23-03-2023,Small Business,East,City_4,Office Supplies,Binders,Binders - 277,17,237.33,4034.61,3389.97,644.64,13.74,0.1,On Time
ORD-1729,23-03-2023,Corporate,West,City_37,Office Supplies,Storage,Storage - 644,12,35.85,430.2,283.92,146.28,27.2,0.2,On Time
ORD-1091,22-03-2023,Corporate,Central,City_16,Office Supplies,Binders,Binders - 877,18,249.82,4496.76,2596.5,1900.26,28.6,0.3,On Time
ORD-2025,22-03-2023,Consumer,South,City_46,Office Supplies,Storage,Storage - 817,5,19.36,96.8,72.35,24.45,8.71,0.1,On Time
ORD-1576,21-03-2023,Consumer,South,City_9,Technology,Phones,Phones - 331,7,263.92,1847.44,948.01,899.43,28.02,0,Late
ORD-2399,21-03-2023,Corporate,East,City_10,Office Supplies,Paper,Paper - 166,12,349.8,4197.6,3317.16,880.44,13.14,0,Late
ORD-1163,20-03-2023,Small Business,South,City_1,Furniture,Bookcases,Bookcases - 142,5,371.34,1856.7,1261.2,595.5,6.04,0.1,On Time
ORD-1414,20-03-2023,Corporate,Central,City_9,Furniture,Chairs,Chairs - 465,4,498.51,1994.04,1499.64,494.4,26.99,0,On Time
ORD-1549,20-03-2023,Consumer,Central,City_18,Furniture,Chairs,Chairs - 688,11,475.64,5232.04,3597,1635.04,26.21,0,On Time
ORD-2227,20-03-2023,Small Business,South,City_26,Technology,Phones,Phones - 216,13,313.37,4073.81,2084.81,1989,19.6,0,On Time
ORD-1480,19-03-2023,Consumer,East,City_19,Furniture,Chairs,Chairs - 674,17,389.5,6621.5,3622.36,2999.14,20.15,0,On Time
ORD-1558,19-03-2023,Small Business,Central,City_23,Technology,Phones,Phones - 917,10,364.43,3644.3,1995.7,989.16,8.87,0.2,On Time
ORD-2202,19-03-2023,Consumer,South,City_41,Technology,Copiers,Copiers - 925,1,124.86,124.86,85.7,39.16,18.73,0,On Time
ORD-2236,19-03-2023,Consumer,South,City_27,Office Supplies,Binders,Binders - 378,13,299.77,3897.01,2694.25,1202.76,23.08,0,On Time
ORD-1222,18-03-2023,Corporate,Central,City_23,Furniture,Chairs,Chairs - 920,16,389.03,6224.48,5247.52,976.96,18.31,0,On Time
ORD-2144,18-03-2023,Corporate,West,City_35,Office Supplies,Binders,Binders - 245,8,295.65,2365.2,1240.16,1125.04,6.53,0,Late
ORD-1710,17-03-2023,Consumer,South,City_3,Furniture,Chairs,Chairs - 100,16,108.23,1731.68,1116.48,615.2,26.91,0,On Time
ORD-1774,17-03-2023,Consumer,Central,City_44,Office Supplies,Paper,Paper - 320,11,301.47,3316.17,2047.32,1268.85,25.06,0.2,On Time
ORD-2330,16-03-2023,Corporate,East,City_7,Office Supplies,Storage,Storage - 161,11,33.83,372.13,274.01,98.12,28.95,0.1,On Time
ORD-1256,15-03-2023,Corporate,South,City_29,Technology,Copiers,Copiers - 988,10,167.62,1676.2,1335.6,340.6,7.38,0.1,On Time
ORD-1494,15-03-2023,Consumer,East,City_5,Furniture,Chairs,Chairs - 822,7,134.45,941.15,759.71,181.44,22.88,0,On Time
ORD-1055,14-03-2023,Small Business,East,City_49,Furniture,Tables,Tables - 107,15,260.71,3910.65,2170.2,1740.45,5.06,0,On Time
ORD-1285,14-03-2023,Small Business,East,City_43,Furniture,Bookcases,Bookcases - 869,17,433.94,7376.98,6051.66,1325.32,5.88,0.2,On Time
ORD-2007,14-03-2023,Corporate,West,City_21,Office Supplies,Paper,Paper - 247,1,390.07,390.07,234.37,155.7,21.97,0,On Time
ORD-2046,13-03-2023,Consumer,West,City_44,Furniture,Chairs,Chairs - 996,19,70.19,1333.61,706.23,627.38,7.77,0,On Time
ORD-2162,13-03-2023,Consumer,West,City_6,Technology,Phones,Phones - 206,18,273.43,4921.74,3308.22,968.112,21.76,0.2,On Time
ORD-1362,12-03-2023,Consumer,East,City_27,Furniture,Chairs,Chairs - 264,3,247.35,742.05,551.22,190.83,10.41,0,On Time
ORD-1432,12-03-2023,Corporate,West,City_47,Technology,Accessories,Accessories - 620,1,444.39,444.39,284.2,96.114,11.68,0.2,On Time
ORD-1850,12-03-2023,Small Business,South,City_39,Furniture,Tables,Tables - 313,18,279.08,5023.44,4180.5,842.94,10.89,0.3,On Time
ORD-1893,12-03-2023,Corporate,South,City_33,Furniture,Bookcases,Bookcases - 968,14,432.88,6060.32,4051.18,2009.14,19.01,0,On Time
ORD-2111,12-03-2023,Small Business,Central,City_6,Technology,Copiers,Copiers - 301,2,495.04,990.08,569.18,420.9,12.3,0,On Time
ORD-2254,12-03-2023,Corporate,East,City_20,Furniture,Bookcases,Bookcases - 964,15,78.49,1177.35,829.05,348.3,7.41,0.3,On Time
ORD-1342,11-03-2023,Small Business,South,City_25,Technology,Copiers,Copiers - 237,18,61.87,1113.66,897.12,216.54,22.49,0,On Time
ORD-1846,11-03-2023,Consumer,West,City_16,Technology,Phones,Phones - 280,9,383.25,3449.25,1794.96,992.574,23.81,0.3,On Time
ORD-1071,10-03-2023,Corporate,South,City_25,Office Supplies,Paper,Paper - 309,6,206.42,1238.52,819.54,418.98,8.83,0.2,On Time
ORD-1661,10-03-2023,Corporate,South,City_9,Furniture,Chairs,Chairs - 101,1,88.75,88.75,74.76,13.99,17.19,0,On Time
ORD-2151,10-03-2023,Consumer,South,City_35,Furniture,Bookcases,Bookcases - 635,3,369.84,1109.52,601.68,507.84,13.18,0,On Time
ORD-2283,10-03-2023,Small Business,East,City_4,Technology,Accessories,Accessories - 362,19,488.54,9282.26,5343.94,3938.32,18.02,0,On Time
ORD-2459,10-03-2023,Consumer,South,City_11,Furniture,Chairs,Chairs - 795,18,436.8,7862.4,5707.44,2154.96,12.03,0.2,On Time
ORD-1520,09-03-2023,Consumer,South,City_29,Office Supplies,Paper,Paper - 138,16,331.35,5301.6,3647.68,1653.92,22.07,0.1,On Time
ORD-1869,09-03-2023,Consumer,West,City_10,Office Supplies,Paper,Paper - 760,8,120.08,960.64,724.72,235.92,8.83,0.1,Late
ORD-2161,08-03-2023,Corporate,East,City_48,Office Supplies,Storage,Storage - 278,19,234.63,4457.97,3044.94,1413.03,27.3,0,Late
ORD-2251,08-03-2023,Small Business,West,City_36,Office Supplies,Binders,Binders - 513,16,162.87,2605.92,2048.48,557.44,9.57,0,Late
ORD-2359,08-03-2023,Corporate,West,City_33,Furniture,Chairs,Chairs - 731,5,387.12,1935.6,1377,558.6,11.63,0.3,On Time
ORD-2126,07-03-2023,Small Business,East,City_2,Furniture,Chairs,Chairs - 631,16,86.03,1376.48,966.08,410.4,6.06,0.2,On Time
ORD-2215,07-03-2023,Small Business,West,City_15,Technology,Accessories,Accessories - 700,10,179.78,1797.8,1386.2,411.6,13.21,0,On Time
ORD-2375,07-03-2023,Small Business,East,City_25,Furniture,Tables,Tables - 210,7,362.2,2535.4,1308.37,1227.03,19.01,0,On Time
ORD-1160,06-03-2023,Corporate,West,City_26,Office Supplies,Binders,Binders - 407,18,41.66,749.88,386.1,363.78,11.65,0,On Time
ORD-1323,06-03-2023,Small Business,West,City_42,Office Supplies,Binders,Binders - 498,10,148.14,1481.4,929.3,552.1,13.68,0,On Time
ORD-1574,06-03-2023,Small Business,East,City_36,Office Supplies,Paper,Paper - 110,9,475.86,4282.74,2754,1528.74,6.32,0,On Time
ORD-2304,06-03-2023,Corporate,South,City_12,Office Supplies,Paper,Paper - 866,11,24.23,266.53,137.06,129.47,25.15,0.1,On Time
ORD-2309,06-03-2023,Small Business,West,City_34,Technology,Copiers,Copiers - 427,12,192.07,2304.84,1309.8,995.04,23.51,0,On Time
ORD-2332,06-03-2023,Corporate,Central,City_24,Furniture,Bookcases,Bookcases - 773,12,37.45,449.4,288.96,160.44,18.76,0,On Time
ORD-1319,05-03-2023,Consumer,South,City_10,Technology,Accessories,Accessories - 827,11,396.81,4364.91,2818.31,1546.6,16.87,0,On Time
ORD-1540,05-03-2023,Small Business,West,City_3,Office Supplies,Paper,Paper - 536,19,209.89,3987.91,3362.24,625.67,23.55,0.1,On Time
ORD-1633,05-03-2023,Consumer,East,City_5,Office Supplies,Storage,Storage - 442,19,105.12,1997.28,1373.7,623.58,25.87,0.2,On Time
ORD-2211,05-03-2023,Corporate,Central,City_34,Office Supplies,Paper,Paper - 549,12,186.69,2240.28,1804.2,436.08,22.52,0.2,On Time
ORD-2323,05-03-2023,Small Business,Central,City_45,Office Supplies,Paper,Paper - 599,7,357.27,2500.89,1592.57,908.32,21.93,0.2,On Time
ORD-2356,05-03-2023,Corporate,West,City_30,Office Supplies,Binders,Binders - 418,12,110.56,1326.72,986.28,340.44,11.48,0.1,On Time
ORD-1006,04-03-2023,Consumer,South,City_34,Technology,Copiers,Copiers - 879,1,306.92,306.92,252.97,53.95,27.87,0.1,On Time
ORD-1951,04-03-2023,Small Business,West,City_6,Furniture,Tables,Tables - 335,17,170.22,2893.74,1894.99,998.75,17.35,0.1,On Time
ORD-2178,04-03-2023,Consumer,East,City_34,Office Supplies,Storage,Storage - 181,10,375.8,3758,2615.5,1142.5,11.05,0.1,On Time
ORD-1301,03-03-2023,Consumer,South,City_39,Technology,Accessories,Accessories - 929,15,33.84,507.6,357,150.6,18.7,0,On Time
ORD-1681,03-03-2023,Corporate,West,City_3,Furniture,Tables,Tables - 945,9,37.63,338.67,213.12,125.55,19.01,0,On Time
ORD-1826,03-03-2023,Small Business,West,City_10,Technology,Copiers,Copiers - 366,2,204.89,409.78,266.3,86.088,29.02,0.2,On Time
ORD-1831,03-03-2023,Consumer,East,City_26,Technology,Phones,Phones - 217,15,400.99,6014.85,4192.95,1821.9,15.73,0,On Time
ORD-1725,02-03-2023,Consumer,South,City_20,Technology,Phones,Phones - 954,12,308.21,3698.52,2574,674.712,20.68,0.3,On Time
ORD-1113,01-03-2023,Consumer,East,City_24,Furniture,Chairs,Chairs - 792,8,387.75,3102,2468.16,633.84,20.66,0.1,On Time
ORD-1143,01-03-2023,Consumer,Central,City_21,Office Supplies,Storage,Storage - 772,4,83.35,333.4,216.16,117.24,10.88,0,On Time
